anime_ids	name	type	episodes	rating	members	Sci-Fi	Romance	Action	Seinen	Drama	Shounen	Comedy	Shoujo	Fantasy	Adventure
5996	Mother: Saigo no Shoujo Eve	Movie	1	5.97	697	1	0	0	0	1	0	0	0	0	1
6523	Refrain Blue	OVA	3	5.97	1181	0	1	0	0	1	0	0	0	0	0
1740	Boku no Imouto wa &quot;Osaka Okan&quot;	TV	12	5.96	12917	0	0	0	0	0	0	1	0	0	0
3812	Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe	TV	12	5.95	6220	0	0	0	0	0	0	1	0	0	0
3750	Dark Side Cat	ONA	6	5.96	1821	0	0	1	0	0	0	0	0	0	0
3895	Koi Koi 7	TV	13	5.96	10399	0	1	0	0	0	0	1	0	0	0
7329	Oshare Kozou wa Hanamaru	OVA	1	5.96	327	0	1	0	0	0	0	0	1	0	0
5450	11eyes Picture Drama	Special	13	5.95	2505	0	0	0	0	0	0	1	0	0	0
3813	Blade &amp; Soul Specials	Special	7	5.95	5167	0	0	0	0	0	0	1	0	0	0
2635	Dai Yamato Zero-gou	OVA	5	5.95	566	1	0	0	0	0	0	0	0	0	0
3487	DragonBlade	Movie	1	5.95	427	0	0	1	0	0	0	0	0	1	0
3493	Garo: Guren no Tsuki	TV	23	5.96	17515	0	0	1	0	0	0	0	0	1	0
6645	Handsome Girl	OVA	1	5.95	1734	0	1	0	0	0	0	0	1	0	0
6743	MAPS	OVA	4	5.95	1007	1	0	0	0	0	0	1	0	0	1
7112	Mujigen Hunter Fandora	OVA	3	5.95	688	1	0	0	0	0	0	0	0	1	1
7149	Psycho Diver: Mashou Bosatsu	OVA	1	5.95	2137	1	0	0	0	0	0	0	0	0	0
5758	Ten no Kawa	Music	1	5.95	471	0	0	0	0	0	0	0	0	1	0
3544	Yuri Seijin Naoko-san	OVA	1	5.95	9485	0	0	0	0	0	0	1	0	0	0
6527	Kantoku Fuyuki Todoki	TV	13	5.94	4037	0	0	0	0	0	0	1	0	0	0
5412	Koroshiya 1 The Animation: Episode 0	OVA	1	5.94	5704	0	0	1	1	1	0	0	0	0	0
5336	Kotatsu Neko (ONA)	ONA	2	5.94	678	0	0	0	0	0	0	1	0	0	0
6735	Kumo to Tulip	Movie	1	5.94	843	0	0	0	0	0	0	0	0	0	1
3530	Kuro to Kin no Akanai Kagi.	OVA	2	5.94	5019	0	1	0	0	0	0	0	1	0	0
5583	Meshimase Lodoss-tou Senki: Sorette Oishii no?	TV	13	5.94	1187	0	0	0	0	0	0	1	0	0	0
6050	Santa Company	Movie	1	5.94	2659	0	0	0	0	0	0	0	0	1	0
6400	Seirei Tsukai	Movie	1	5.94	1693	0	1	1	0	0	1	0	0	1	1
5140	Selector Infected WIXOSS: Midoriko-san to Piruruku-tan	Special	3	5.94	5505	0	0	0	0	0	0	1	0	0	0
1852	Toukiden: The Age of Demons - Introduction	Special	1	5.94	499	0	0	1	0	0	0	0	0	0	0
5039	Uchuu Enban Dai-Sensou	Movie	1	5.94	557	0	1	1	0	0	0	0	0	0	0
6263	Youchien Senshi: Hanamaru Girls	Special	3	5.94	1147	0	0	1	0	0	0	1	0	0	0
7094	Cream Lemon: New Generation	OVA	4	5.93	917	0	1	0	0	1	0	0	0	0	0
2557	Fire Emblem	OVA	2	5.93	5372	0	0	1	0	0	1	0	0	1	1
3502	Flying Witch Petit	ONA	9	5.93	6769	0	0	0	0	0	0	1	0	0	0
7237	Ginsoukikou Ordian	TV	24	5.93	1304	1	0	0	0	0	0	0	0	0	0
4257	Hoshi no Umi no Amuri	OVA	3	5.93	2443	1	0	0	0	0	0	0	0	1	1
5272	Meisou! Underworld	ONA	1	5.93	1456	0	0	1	0	0	0	0	0	0	0
5017	Norn9: Norn+Nonet Recap	Special	1	5.93	2109	0	1	0	0	0	0	0	0	1	1
3835	Battery	TV	11	5.92	30270	0	0	0	0	1	0	0	0	0	0
1165	Duel Masters	TV	26	5.92	13012	0	0	1	0	0	1	1	0	0	1
6447	Haru wa Kuru	ONA	1	5.92	547	0	0	0	0	0	0	0	0	0	1
6823	Malice@Doll	OVA	3	5.92	1739	1	0	0	0	0	0	0	0	0	0
2688	Mobile Suit Gundam ZZ: Gundam Frag.	OVA	2	5.92	2058	1	0	1	0	0	0	0	0	0	0
1711	Onsen Yousei Hakone-chan	TV	13	5.92	18498	0	0	0	1	0	0	1	0	0	0
5303	Pugyuru	TV	13	5.92	2513	0	0	0	0	0	0	1	0	1	0
6275	REACH x Thermae Romae: Pietrada no Kekkon	Special	1	5.92	308	0	0	0	1	0	0	1	0	0	0
4399	Sweet Valerian Specials	Special	8	5.92	601	0	0	0	0	0	0	1	1	0	0
6439	Tobira wo Akete	Movie	1	5.92	894	1	0	1	0	0	0	0	0	1	1
4993	Asako Get You!!	OVA	2	5.91	2619	0	1	0	1	0	0	1	0	0	0
6379	Babel Nisei (2001)	TV	13	5.91	1502	1	0	1	0	0	1	0	0	0	1
5259	Goulart Knights: Evoked the Beginning Black	OVA	1	5.91	8002	0	0	1	0	1	0	0	1	1	0
6843	Hoshi no Kirby: Pilot	Special	1	5.91	915	0	0	0	0	0	0	1	0	1	1
6614	Kashi no Ki Mokku	TV	52	5.91	787	0	0	0	0	0	0	0	0	1	1
1366	Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami	Movie	1	5.91	594	0	0	0	0	0	0	0	1	0	0
6087	Ryuu Seiki	OVA	2	5.91	897	1	0	1	0	0	0	0	0	1	0
7283	Shizuku	Movie	1	5.91	1484	0	0	0	0	0	0	1	0	0	0
4392	Sweet Valerian	TV	18	5.91	1680	0	0	1	0	0	0	1	1	0	0
6682	Ttori wa Zeta Robot	Movie	1	5.91	334	0	0	1	0	0	0	0	0	0	1
6550	Coluboccoro	OVA	1	5.89	1081	1	0	0	0	0	0	0	0	1	0
2036	Cosplay Complex: Extra Identification	OVA	1	5.9	2145	0	0	0	0	0	0	1	0	0	0
7210	DinoZone	OVA	5	5.9	636	1	0	0	0	0	1	0	0	0	1
6999	Gakuen Tokusou Hikaruon	OVA	1	5.9	1068	0	0	1	0	0	0	0	0	0	0
3376	Karen Senki	ONA	11	5.9	8697	1	0	1	0	0	0	0	0	0	0
6438	Kekkou Kamen	OVA	4	5.9	2344	0	0	0	0	0	0	1	0	0	0
6262	Lupin Shanshei	OVA	10	5.9	582	0	0	0	0	0	0	1	0	0	0
2163	Military!	TV	12	5.91	19761	0	0	0	1	0	0	1	0	0	0
5331	All That Gundam	Special	1	5.89	2760	1	0	1	0	0	0	0	0	0	0
1000	Aquarion Logos	TV	26	5.89	11756	1	1	1	0	1	0	1	0	1	0
3465	G-On Riders Special	Special	1	5.89	302	1	0	0	0	0	0	1	0	0	0
2583	Gundam: Mission to the Rise	Special	1	5.89	2710	1	0	1	0	0	0	0	0	0	0
6845	Lime-iro Ryuukitan X	TV	13	5.89	2009	0	0	0	0	1	0	0	0	0	0
5603	Rean no Tsubasa	ONA	6	5.89	2228	1	0	0	0	0	0	0	0	1	0
3832	Usakame	TV	12	5.89	5941	0	0	0	0	0	1	1	0	0	0
6539	Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka	OVA	1	5.89	472	0	0	1	0	0	0	1	0	1	1
1450	Divine Gate	TV	12	5.88	83271	1	0	1	0	0	0	0	0	1	0
6445	Honey Tokyo	ONA	1	5.88	1410	1	0	0	0	0	0	0	0	0	0
6915	Jikuu Tenshou Nazca	TV	12	5.88	3080	0	0	1	0	1	0	0	0	1	1
1651	Kagaku na Yatsura	OVA	1	5.88	10812	1	1	0	1	0	0	1	0	0	0
4579	Platonic Chain: Web	Special	1	5.88	322	1	0	0	0	0	0	0	0	0	0
6932	Shin Seiki Den Mars	TV	13	5.88	556	1	0	0	0	0	1	0	0	0	0
7204	Super Milk-chan	TV	14	5.88	2476	1	0	1	0	0	0	1	0	0	0
4489	Wizardry	OVA	1	5.88	991	0	0	1	0	0	0	0	0	1	1
3947	_Summer	OVA	2	5.88	7051	0	1	0	0	1	0	0	0	0	0
6630	Ali Baba to 40-hiki no Touzoku	Movie	1	5.87	602	0	0	1	0	0	0	0	0	1	0
4359	Aoi Umi no Tristia	OVA	2	5.87	2279	0	0	0	0	0	0	0	0	0	1
6327	Bihada Ichizoku	TV	12	5.87	2777	0	0	0	0	1	0	0	1	0	0
6431	Loups=Garous Pilot	Special	1	5.87	622	1	0	0	0	0	0	0	0	0	0
4707	Sekiei Ayakashi Mangatan	ONA	3	5.87	2615	0	0	0	0	0	0	0	0	1	0
2393	Sugar*Soldier	Special	3	5.87	6738	0	0	0	0	0	0	0	1	0	0
7267	Aura Battler Dunbine OVA	OVA	3	5.86	972	1	0	0	0	0	0	0	0	0	1
1436	Chaos Dragon: Sekiryuu Seneki	TV	12	5.86	62257	0	0	1	0	0	0	0	0	1	0
6423	Chou Kousoku Gran Doll	OVA	3	5.86	837	0	0	1	0	0	0	1	0	0	0
3810	Gundam: G no Reconguista	TV	26	5.86	16538	1	0	1	0	0	0	0	0	0	0
4536	Mahou Yuugi 3D	OVA	1	5.86	1148	0	0	0	0	0	0	1	0	0	0
701	School Days: Magical Heart Kokoro-chan	OVA	1	5.86	28812	0	0	0	0	0	0	1	0	0	0
5677	Sekai de Ichiban Tsuyoku Naritai! Specials	Special	6	5.86	3712	0	0	1	0	0	0	0	0	0	0
1804	Superflat First Love	Special	1	5.86	2433	0	0	0	0	0	0	0	0	1	1
7310	Yugami-kun ni wa Tomodachi ga Inai	ONA	2	5.86	858	0	1	0	0	0	0	1	0	0	0
1281	Blame! Prologue	OVA	2	5.85	4703	1	0	1	0	0	0	0	0	0	0
4996	Futari wa Milky Holmes	TV	12	5.85	6303	0	0	0	0	0	0	1	0	0	0
7000	Growlanser IV: Wayfarer of the Time	OVA	1	5.85	931	0	0	1	0	0	0	0	0	0	0
4705	High Score	TV	8	5.85	4894	0	0	0	0	0	0	1	1	0	0
6687	Kyoukasho ni Nai!	OVA	2	5.85	2237	0	0	0	0	0	0	1	0	0	0
4397	Parappa the Rapper	TV	30	5.85	1199	0	0	0	0	0	0	1	0	1	0
5319	Portable Kuukou	Music	1	5.85	1515	1	0	0	0	0	0	0	0	0	0
5999	Rakushou! Hyper Doll	OVA	2	5.85	937	1	0	0	0	0	1	1	0	0	1
6995	Youseiki Suikoden	OVA	1	5.85	1240	0	0	1	0	0	0	0	0	1	0
7196	Alps no Shoujo Heidi Pilot	Special	1	5.84	419	0	0	0	0	1	0	1	0	0	0
1968	Choboraunyopomi Gekijou Ai Mai Mii	TV	13	5.83	16846	0	0	0	0	0	0	1	0	0	0
7291	Mini Moni the TV	TV	15	5.84	273	0	0	0	0	0	0	1	0	0	0
6048	Sakura Taisen: Kanadegumi	OVA	1	5.84	1630	0	0	0	0	0	0	0	1	0	0
3838	Akane Maniax	OVA	3	5.83	13988	0	1	0	0	0	0	1	0	0	0
5961	Battle Royal High School	OVA	1	5.83	2899	0	0	1	0	0	0	0	0	0	0
6254	Lupin VIII	Special	1	5.83	1166	0	0	0	0	0	1	1	0	0	1
3805	Minna Atsumare! Falcom Gakuen	TV	13	5.83	3175	0	0	0	1	0	0	1	0	0	0
5247	Misute♡naide Daisy	TV	12	5.83	720	1	1	0	0	0	0	1	0	0	0
5525	Peeping Life TV: Season 1??	TV	12	5.83	1573	0	0	0	0	0	0	1	0	0	0
2392	Romantica Clock	Special	3	5.83	8491	0	0	0	0	0	0	0	1	0	0
7332	Utopa	Movie	1	5.83	590	1	0	0	0	0	0	0	0	0	0
6238	Band of Ninja	Movie	1	5.82	748	0	0	1	0	0	0	0	0	0	0
5727	Doggy Poo	Movie	1	5.82	2212	0	0	0	0	0	0	0	0	1	0
1529	Fuuun Ishin Dai☆Shogun	TV	12	5.82	15758	0	0	1	0	0	0	0	0	0	0
894	Kyoto Animation: Hoshi-hen	Special	1	5.82	2295	0	0	0	0	0	0	0	0	1	0
4472	Platonic Chain	TV	24	5.82	1091	1	0	0	0	0	0	0	0	0	0
5117	Transformers Zone	OVA	1	5.82	791	1	0	0	0	0	0	0	0	0	0
5211	Variable Geo	OVA	3	5.82	1999	0	0	1	0	0	1	0	0	0	0
5215	Alexander Senki	TV	13	5.81	4014	1	0	1	0	0	0	0	0	1	1
3796	Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.	ONA	1	5.81	2738	0	0	0	0	0	0	1	0	0	0
3900	Canvas: Sepia-iro no Motif	OVA	2	5.81	5464	0	1	0	0	0	0	1	0	0	0
213	Diabolik Lovers	TV	12	5.81	107960	0	0	0	0	0	0	0	1	0	0
2864	Hacka Doll	Special	2	5.81	2961	0	0	0	0	0	0	0	0	1	0
5924	Iczer-Girl Iczelion	OVA	2	5.81	1194	1	0	1	0	0	0	0	0	0	1
7188	Joseito	OVA	1	5.81	774	0	0	0	0	1	0	0	0	0	0
6090	Landlock	OVA	2	5.81	965	1	0	0	0	0	0	0	0	1	1
6078	Moekan The Animation	OVA	3	5.81	1859	0	1	0	0	0	0	1	0	0	0
6984	Ninja Ryuukenden	OVA	1	5.81	2281	1	0	0	0	1	1	0	0	0	1
6137	Taneyamagahara no Yoru	Movie	1	5.81	2428	0	0	0	0	0	0	0	0	1	0
4504	VS Knight Lamune &amp; 40 Fresh	OVA	6	5.81	1381	1	0	0	0	0	0	1	0	0	1
7183	Alice in Cyberland	OVA	1	5.8	605	0	0	1	0	0	0	0	0	0	0
6890	Cosmo Police Justy	OVA	1	5.8	970	1	0	1	0	0	1	0	0	0	0
6731	Love Like Aliens	Music	1	5.8	567	1	0	1	0	0	0	0	0	0	0
1455	Mayoiga	TV	12	5.8	117090	0	0	0	0	1	0	0	0	0	0
5130	Planetes Picture Drama	Special	9	5.8	1205	1	0	0	0	0	0	1	0	0	0
6054	Saiki Kusuo no Ψ-nan	ONA	1	5.81	3584	0	0	0	0	0	1	1	0	0	0
2128	Seisen Cerberus: Ryuukoku no Fatalités	TV	13	5.8	49394	0	0	0	0	0	0	0	0	1	1
6714	Shokupan Mimi	TV	12	5.8	803	0	0	0	0	0	0	1	0	0	0
5295	Violence Jack: Jigoku Gai-hen	OVA	1	5.8	3456	0	0	1	0	1	0	0	0	0	0
7091	Ai City	Movie	1	5.79	1513	1	0	1	0	0	0	0	0	0	0
7154	Ariel Deluxe	OVA	2	5.79	615	1	0	1	0	0	0	1	0	0	0
7244	Chains &amp; Rings	Music	1	5.79	687	0	0	0	0	0	0	0	0	1	0
3265	Dimension Loop	OVA	1	5.79	1805	1	0	0	0	0	0	0	0	0	0
3500	Endride	TV	24	5.79	38223	0	0	0	0	0	0	0	0	1	1
5964	Makyou Gaiden Le Deus	OVA	1	5.79	671	1	0	1	0	0	0	0	0	0	1
3102	Nana to Kaoru	OVA	1	5.79	12919	0	1	0	1	0	0	1	0	0	0
4479	Nanako Kaitai Shinsho	OVA	6	5.79	6733	1	0	0	0	0	0	1	0	0	0
6060	Toukiden Kiwami	ONA	1	5.79	518	0	0	1	0	0	0	0	0	1	0
4194	Usagi-chan de Cue!!	OVA	3	5.79	3276	0	1	1	0	0	0	1	0	0	0
5970	Circuit Angel: Ketsui no Starting Grid	OVA	1	5.78	424	0	0	1	0	0	0	0	0	0	0
7274	Makeruna! Makendou	OVA	1	5.78	555	0	0	0	0	0	1	1	0	0	0
5375	Robo to Shoujo (Kari)	ONA	9	5.78	1031	1	0	1	0	0	0	1	0	0	0
6480	Shibainuko-san	TV	26	5.78	6204	0	0	0	0	0	0	1	0	0	0
6690	Yona Yona Penguin	Movie	1	5.78	469	0	0	0	0	0	0	0	0	1	1
2812	Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou	Special	5	5.78	3265	0	0	0	0	0	0	1	0	0	0
7162	Dallos Special	Movie	1	5.77	301	0	0	0	0	0	0	0	0	1	0
7066	Hanappe Bazooka	OVA	1	5.77	1164	0	0	1	0	0	0	1	0	0	0
5020	Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku	ONA	12	5.99	3251	0	0	0	0	0	0	1	0	1	0
147	Kuragehime: Soreike! Amars Tankentai	Special	6	5.77	6115	0	0	0	0	0	0	1	0	0	1
5380	Wish Me Mell	ONA	2	5.77	227	0	0	0	0	0	0	0	0	1	0
2891	Channel 5.5 2nd Season	ONA	4	5.76	277	0	0	0	0	0	0	1	0	0	0
2590	Macross Fufonfia	ONA	20	5.76	2189	0	0	0	0	0	0	1	0	0	0
6790	Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!	Movie	1	5.76	2029	0	0	0	0	0	1	1	0	0	1
1359	Biohazard 4D-Executer	Special	1	5.75	2423	0	0	1	0	0	0	0	0	0	1
5922	Bounty Dog: Getsumen no Ibu	OVA	2	5.75	1752	1	0	1	0	0	0	0	0	0	0
6204	Elf 17	OVA	1	5.74	584	0	0	0	0	0	0	1	0	0	1
3729	Galerians: Rion	OVA	3	5.74	2002	1	0	0	0	1	1	0	0	0	1
5093	Jigen Sengokushi: Kuro no Shishi - Jinnai-hen	OVA	1	5.74	1950	1	0	1	0	0	1	0	0	0	1
6036	Uchuu Hikoushi no Uta	Music	1	5.74	351	0	0	0	0	0	0	0	0	1	0
3730	Kai Doh Maru	OVA	1	5.73	5712	0	0	1	0	0	0	0	0	1	0
943	Kyoto Animation: Hassou-hen	Special	1	5.73	2246	0	0	0	0	0	0	0	0	1	0
1677	Lance N&#039; Masques	TV	12	5.73	31827	0	0	0	0	0	0	0	0	1	0
7158	Monkey Punch no Sekai: Alice	OVA	1	5.73	715	0	0	1	0	0	0	1	0	0	0
5405	Moonrakers	ONA	1	5.73	1013	1	0	0	0	1	0	0	0	0	0
2481	UG☆Ultimate Girls	TV	12	5.73	6025	1	0	0	0	0	0	1	0	0	0
6694	White Fantasy	Special	1	5.73	503	0	0	0	0	0	0	0	0	1	0
6473	Crash!	Special	3	5.7	1015	0	0	0	0	0	0	1	1	0	0
7023	Kyoufu no Bio Ningen Saishuu Kyoushi	OVA	1	5.72	1628	0	0	1	0	0	0	1	0	0	1
6034	R20: Ginga Kuukou	Special	1	5.72	563	1	0	0	0	0	0	0	0	0	0
6934	Wild 7 Another Bouryaku Unga	TV	13	5.72	339	0	0	1	0	0	1	0	0	0	1
6989	Ankoku Shindenshou Takegami	OVA	3	5.71	912	1	0	1	0	1	0	0	0	0	0
7001	Capricorn	OVA	1	5.71	1207	1	0	0	0	0	1	1	0	1	1
4572	Cosmos Pink Shock	OVA	1	5.71	981	1	0	0	0	0	0	1	0	0	0
5327	Macross XX	Special	1	5.71	1609	0	0	1	0	0	0	0	0	0	0
5916	Psychic Force	OVA	2	5.71	1069	1	0	1	0	0	1	0	0	0	0
6832	Shin Megami Tensei: Tokyo Mokushiroku	OVA	2	5.71	2871	1	0	1	0	0	0	0	0	0	0
1646	Ai Mai! Moe Can Change!	OVA	1	5.7	4953	1	0	0	0	0	0	1	0	0	0
1719	Big Order (TV)	TV	10	5.7	84079	0	0	1	0	0	1	0	0	0	0
7163	Dead Heat	OVA	1	5.69	495	1	0	1	0	0	0	0	0	0	0
3282	Kaette Kita Top wo Nerae! Kagaku Kouza	Special	2	5.7	864	1	0	0	0	0	0	1	0	0	0
6969	Wakusei Daikaiju Negadon	Movie	1	5.7	812	1	0	1	0	0	0	0	0	1	0
6897	Dennou Sentai Voogie&#039;s★Angel	OVA	3	5.69	1132	1	0	1	0	1	0	0	0	0	0
5608	Gundress	Movie	1	5.69	2005	1	0	1	0	0	0	0	0	0	0
4998	Koroshiya-san: The Hired Gun	TV	10	5.69	4608	0	0	1	1	0	0	1	0	0	0
6738	KY Kei JC Kuukichan	ONA	6	5.69	394	0	0	0	0	0	0	1	0	0	0
6331	Kyoufu Densetsu Kaiki! Frankenstein	Special	1	5.69	578	1	0	0	0	1	0	0	0	0	0
2983	Momo Kyun Sword	TV	12	5.69	19246	0	0	0	0	0	0	1	0	1	0
2735	Pink Mizu Dorobou Ame Dorobou	Movie	1	5.7	339	0	0	0	0	0	1	1	0	1	1
4831	Yakusai Kochou	OVA	1	5.69	1025	0	0	0	0	0	0	1	0	0	0
6061	Bishoujo Mobage: Mobami-chan	ONA	1	5.68	763	0	0	0	0	0	0	0	0	1	0
7002	Delpower X Bakuhatsu Miracle Genki!	OVA	1	5.68	644	1	0	1	0	0	0	1	0	0	0
6187	Jungle de Ikou!	OVA	3	5.68	3185	0	0	1	0	0	0	1	0	0	1
6441	Kuro Nyago	Movie	1	5.68	1979	0	0	0	0	0	0	0	0	1	0
3674	Planzet	Movie	1	5.68	2923	1	0	1	0	0	0	0	0	0	0
6483	Sotsugyou M: Ore-tachi no Carnival	OVA	2	5.68	1268	0	0	0	0	1	0	0	0	0	0
5296	Violence Jack: Hell&#039;s Wind-hen	OVA	1	5.68	3182	0	0	1	0	1	0	0	0	0	0
6248	Anime Tenchou Movie	Movie	1	5.67	1280	0	0	1	0	0	0	0	0	0	0
6929	Barom One	TV	13	5.67	772	1	0	1	0	0	1	0	0	0	0
4439	Be-Boy Kidnapp&#039;n Idol	OVA	1	5.67	4311	0	0	0	0	1	0	0	0	0	0
2065	Eien no Aselia	OVA	2	5.67	3132	0	0	0	0	1	0	0	0	1	1
6798	Majuu Sensen: The Apocalypse	TV	13	5.67	747	0	0	1	0	0	0	0	0	1	0
6847	Nakoruru: Ano Hito kara no Okurimono	OVA	1	5.67	1014	0	0	0	0	1	0	0	0	1	0
6370	Riki-Oh 2: Horobi no Ko	OVA	1	5.67	725	0	0	1	1	0	0	0	0	0	0
6862	Tokyo Juushouden	OVA	3	5.67	1001	0	0	1	0	0	1	0	0	0	1
3249	Digital Juice	OVA	6	5.66	3880	0	0	0	0	0	0	1	0	0	0
5943	Gokicha!!	ONA	2	5.66	5615	0	0	0	0	0	0	1	0	0	0
4805	Legend of Lemnear: Kyokuguro no Tsubasa Valkisas	OVA	1	5.66	3367	0	0	1	0	0	0	0	0	1	1
6664	Happy ComeCome	Movie	1	5.65	758	1	0	0	0	0	0	1	0	0	0
6997	Power Dolls	OVA	2	5.65	921	1	0	1	0	0	0	0	0	0	1
4230	Abashiri Ikka	OVA	4	5.64	2000	0	0	1	0	0	1	1	0	0	0
7155	Ariel Visual	OVA	2	5.64	653	1	0	1	0	0	0	1	0	0	0
5135	Asa ga Kuru mae ni: Sasurai Version	Music	1	5.64	187	0	1	0	0	0	0	0	0	0	0
5777	Big Wars: Kami Utsu Akaki Kouya ni	OVA	1	5.64	1512	1	0	1	0	0	0	0	0	0	0
6374	Happy Kappy	TV	25	5.64	792	0	0	0	0	0	0	1	1	1	0
5244	Hit wo Nerae!	TV	8	5.64	3772	0	0	0	0	0	0	1	0	0	0
6508	Ikeike! Momon-chan	TV	15	5.64	443	0	0	0	0	0	0	1	0	0	0
6281	Suzakinishi the Animation	TV	12	5.64	3190	0	0	0	0	0	0	1	0	0	0
1652	Yumekuri	OVA	1	5.64	4218	0	0	0	1	0	0	0	0	0	0
7247	Hit wo Nerae! Specials	Special	4	5.63	1016	0	0	0	0	0	0	1	0	0	0
7167	Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone	Special	1	5.63	1038	0	0	0	0	1	0	0	0	0	0
3826	Pan de Peace!	TV	13	5.63	18420	0	0	0	0	0	0	1	0	0	0
3029	Angel&#039;s Feather	OVA	2	5.62	14248	1	1	0	0	1	0	0	1	1	0
4436	Boku wa Konomama Kaeranai	OVA	1	5.62	6148	0	1	0	0	1	0	0	0	0	0
6665	Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe Special	Special	1	5.62	1665	0	0	0	0	0	0	1	0	0	0
4424	Double-J	TV	11	5.62	8467	0	0	0	0	0	1	1	0	0	0
4544	Megami Tengoku	OVA	2	5.62	952	0	0	0	0	0	0	0	0	1	1
6778	Uchuu Kyoudai: Apo&#039;s Dream	OVA	1	5.62	2323	1	0	0	0	0	0	1	0	0	0
5077	663114	Movie	1	5.61	1701	0	0	0	0	0	0	0	0	1	0
3827	Anitore! EX	TV	12	5.62	15005	0	0	0	0	0	0	1	0	0	0
4420	Apartment!	ONA	1	5.61	819	0	0	0	0	0	0	1	0	0	0
1280	Blame! Special	Special	1	5.61	4087	1	0	0	0	0	0	0	0	0	0
4983	Copihan	ONA	7	5.61	6167	1	0	0	0	0	0	1	0	0	0
4225	Jikuu Ihoujin Kyoko: Chocola ni Omakase!	OVA	1	5.61	2039	0	0	0	0	0	0	1	0	1	0
7166	Meiji x Kokosake &amp; anohana Receipt Oubo Campaign	Special	2	5.6	2732	0	0	0	0	1	0	0	0	0	0
2548	SD Gundam Force	TV	52	5.61	4825	0	0	0	0	0	0	1	0	1	1
4546	With You: Mitsumeteitai	OVA	2	5.61	669	0	1	0	0	1	0	0	0	1	0
4648	Amon Saga	OVA	1	5.6	2781	0	0	1	0	0	0	0	0	1	1
6150	Be Blues! Ao ni Nare	ONA	1	5.6	154	0	0	0	0	0	1	0	0	0	0
5561	Kimi ga Nozomu Eien: Gundam Parody	Special	1	5.6	4159	1	0	0	0	0	0	0	0	0	0
5673	Heya/Keitai	Movie	1	5.59	311	0	0	0	0	0	0	0	0	1	0
5479	Nihonichi Momotarou	Movie	1	5.59	705	0	0	0	0	0	0	0	0	1	0
7284	Prayers	OVA	2	5.59	952	1	0	0	0	0	0	0	0	0	0
3798	Sparrow&#039;s Hotel	TV	12	5.59	6654	0	0	0	0	0	0	1	0	0	0
7011	Virus: Virus Buster Serge	TV	12	5.59	2250	1	0	1	0	0	0	0	0	0	1
3105	Yuki no Taiyou Pilot	Special	1	5.58	1051	0	0	0	0	1	0	0	1	0	0
5671	Fantasia	OVA	1	5.58	877	0	1	0	0	1	0	1	0	1	0
5609	Fushigi no Umi no Nadia: Original Movie	Movie	1	5.58	3644	1	1	1	0	1	0	0	0	0	1
6744	Marriage: Kekkon	OVA	2	5.58	670	0	1	0	0	0	0	0	0	0	0
6057	Mirai Koushi Harima SACLA	ONA	1	5.58	577	1	0	0	0	0	0	0	0	0	0
6170	Oira Sukeban	OVA	1	5.56	955	0	0	0	0	0	0	1	0	0	0
5768	48x61	ONA	1	5.55	779	0	0	0	0	0	0	1	0	0	0
6430	Loups=Garous Picture Drama	Special	1	5.55	1041	1	0	0	0	0	0	0	0	0	0
7221	Schick x Evangelion	Special	2	5.56	2021	0	0	0	0	0	0	1	0	0	0
2834	Glasslip	TV	13	5.54	94108	0	1	0	0	0	0	0	0	0	0
7315	Hanaori	Movie	1	5.54	450	0	0	0	0	0	0	1	0	0	0
7231	W: Wish Omake	Special	4	5.54	802	0	0	0	1	0	0	0	0	0	0
4510	Choushin Hime Dangaizer 3	OVA	4	5.53	919	1	0	0	0	0	0	0	0	0	1
5096	Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle	OVA	1	5.53	1258	0	0	1	0	0	0	1	0	0	0
4873	Seishoujo Kantai Virgin Fleet	OVA	3	5.53	892	1	0	0	0	0	0	0	0	1	0
2813	The Impression of First Gundam	Special	1	5.53	585	1	0	1	0	0	0	0	0	0	0
4731	Elysium	Movie	1	5.52	950	1	0	1	0	0	0	0	0	0	0
7015	Haja Kyosei G Dangaiou	TV	13	5.52	1377	1	0	1	0	0	0	0	0	0	0
6375	Happy Kappy Recap	Special	1	5.52	191	0	0	0	0	0	0	1	1	1	0
6457	Hiyoko Gumo	Music	1	5.52	490	0	0	0	0	0	0	0	0	1	0
2650	Kämpfer Picture Drama	Special	1	5.51	10213	0	0	0	0	0	0	1	0	0	0
6512	Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV	TV	10	5.51	1936	0	0	0	0	0	0	1	0	0	0
7328	SOS TV Walpurgis Night Fever Episode 0	Special	1	5.51	542	1	0	0	0	0	0	1	0	0	0
